"Timestamp","FCU-00-12  PIR Log","FCU-00-12  Enable Log","FCU-00-12  Status Log"
"5/07/2019 5:28:04 PM","1.00","1.00","0.00"
"5/07/2019 12:17:26 PM","1.00","0.00","0.00"
"5/07/2019 12:17:24 PM","1.00","0.00","1.00"
"5/07/2019 1:45:10 AM","1.00","1.00","1.00"
"4/07/2019 6:06:08 PM","1.00","1.00","1.00"
"4/07/2019 6:06:04 PM","1.00","1.00","0.00"
"4/07/2019 6:00:07 PM","1.00","0.00","0.00"
"4/07/2019 6:00:04 PM","1.00","0.00","1.00"
"3/07/2019 6:06:08 PM","1.00","1.00","1.00"
"3/07/2019 6:06:04 PM","1.00","1.00","0.00"
"3/07/2019 6:00:08 PM","1.00","0.00","0.00"
"3/07/2019 6:00:04 PM","1.00","0.00","1.00"
"3/07/2019 1:57:28 PM","1.00","1.00","1.00"
"3/07/2019 1:57:24 PM","1.00","1.00","0.00"
"3/07/2019 12:51:57 PM","1.00","0.00","0.00"
"3/07/2019 12:51:54 PM","1.00","0.00","1.00"
"2/07/2019 12:51:48 PM","1.00","1.00","1.00"
"2/07/2019 12:51:44 PM","1.00","1.00","0.00"
"2/07/2019 12:41:06 PM","1.00","0.00","0.00"
"2/07/2019 12:41:04 PM","1.00","0.00","1.00"
"2/07/2019 12:26:07 PM","1.00","1.00","1.00"
"2/07/2019 12:26:04 PM","1.00","1.00","0.00"
"2/07/2019 12:11:06 PM","1.00","0.00","0.00"
"2/07/2019 12:11:04 PM","1.00","0.00","1.00"
"2/07/2019 11:47:48 AM","1.00","1.00","1.00"
"2/07/2019 11:47:44 AM","1.00","1.00","0.00"
"2/07/2019 11:39:32 AM","1.00","0.00","0.00"
"2/07/2019 11:39:24 AM","1.00","0.00","1.00"
"2/07/2019 9:44:38 AM","1.00","1.00","1.00"
"2/07/2019 9:44:34 AM","1.00","1.00","0.00"
"2/07/2019 9:38:36 AM","1.00","0.00","0.00"
"2/07/2019 9:38:34 AM","1.00","0.00","1.00"
"1/07/2019 6:06:08 PM","1.00","1.00","1.00"
"1/07/2019 6:06:04 PM","1.00","1.00","0.00"
"1/07/2019 6:00:06 PM","1.00","0.00","0.00"
"1/07/2019 6:00:04 PM","1.00","0.00","1.00"
"29/06/2019 1:44:46 AM","1.00","1.00","1.00"
"28/06/2019 6:06:08 PM","1.00","1.00","1.00"
"28/06/2019 6:06:04 PM","1.00","1.00","0.00"
"28/06/2019 6:00:06 PM","1.00","0.00","0.00"
"28/06/2019 6:00:04 PM","1.00","0.00","1.00"
"28/06/2019 5:54:57 PM","1.00","1.00","1.00"
"28/06/2019 5:54:54 PM","1.00","1.00","0.00"
"28/06/2019 5:44:57 PM","1.00","0.00","0.00"
"28/06/2019 5:44:54 PM","1.00","0.00","1.00"
"28/06/2019 5:19:07 PM","1.00","1.00","1.00"
"28/06/2019 5:19:04 PM","1.00","1.00","0.00"
"28/06/2019 1:43:06 PM","1.00","0.00","0.00"
"28/06/2019 1:43:04 PM","1.00","0.00","1.00"
"28/06/2019 11:44:57 AM","1.00","1.00","1.00"
"28/06/2019 11:44:54 AM","1.00","1.00","0.00"
"28/06/2019 11:41:47 AM","1.00","0.00","0.00"
"28/06/2019 11:41:44 AM","1.00","0.00","1.00"
"28/06/2019 11:19:38 AM","1.00","1.00","1.00"
"28/06/2019 11:19:34 AM","1.00","1.00","0.00"
"28/06/2019 9:38:57 AM","1.00","0.00","0.00"
"28/06/2019 9:38:54 AM","1.00","0.00","1.00"
"27/06/2019 4:58:28 PM","1.00","1.00","1.00"
"27/06/2019 4:58:24 PM","1.00","1.00","0.00"
"27/06/2019 3:38:28 PM","1.00","0.00","0.00"
"27/06/2019 3:38:24 PM","1.00","0.00","1.00"
"27/06/2019 3:12:28 PM","1.00","1.00","1.00"
"27/06/2019 3:12:24 PM","1.00","1.00","0.00"
"27/06/2019 12:41:12 PM","1.00","0.00","0.00"
"27/06/2019 12:41:04 PM","1.00","0.00","1.00"
"27/06/2019 11:08:58 AM","1.00","1.00","1.00"
"27/06/2019 11:08:54 AM","1.00","1.00","0.00"
"27/06/2019 10:35:56 AM","1.00","0.00","0.00"
"27/06/2019 10:35:54 AM","1.00","0.00","1.00"
"26/06/2019 4:31:18 PM","1.00","1.00","1.00"
"26/06/2019 4:31:14 PM","1.00","1.00","0.00"
"26/06/2019 11:35:22 AM","1.00","0.00","0.00"
"26/06/2019 11:35:14 AM","1.00","0.00","1.00"
"25/06/2019 4:17:58 PM","1.00","1.00","1.00"
"25/06/2019 4:17:54 PM","1.00","1.00","0.00"
"25/06/2019 11:56:57 AM","1.00","0.00","0.00"
"25/06/2019 11:56:54 AM","1.00","0.00","1.00"
"24/06/2019 6:06:08 PM","1.00","1.00","1.00"
"24/06/2019 6:06:04 PM","1.00","1.00","0.00"
"24/06/2019 6:00:07 PM","1.00","0.00","0.00"
"24/06/2019 6:00:04 PM","1.00","0.00","1.00"
"21/06/2019 6:06:08 PM","1.00","1.00","1.00"
"21/06/2019 6:06:04 PM","1.00","1.00","0.00"
"21/06/2019 6:00:08 PM","1.00","0.00","0.00"
"21/06/2019 6:00:04 PM","1.00","0.00","1.00"
"20/06/2019 6:06:08 PM","1.00","1.00","1.00"
"20/06/2019 6:06:04 PM","1.00","1.00",""
"20/06/2019 6:00:04 PM","1.00","0.00",""
"20/06/2019 1:45:01 AM","1.00","1.00",""
"19/06/2019 6:06:04 PM","1.00","1.00",""
"19/06/2019 6:00:04 PM","1.00","0.00",""
"18/06/2019 6:06:04 PM","1.00","1.00",""
"18/06/2019 6:00:04 PM","1.00","0.00",""
"17/06/2019 6:06:04 PM","1.00","1.00",""
"17/06/2019 6:00:04 PM","1.00","0.00",""
"17/06/2019 4:38:14 PM","1.00","1.00",""
"17/06/2019 11:34:24 AM","1.00","0.00",""
"14/06/2019 6:06:04 PM","1.00","1.00",""
"14/06/2019 6:00:04 PM","1.00","0.00",""
"14/06/2019 5:22:54 PM","1.00","1.00",""
"14/06/2019 4:59:04 PM","1.00","0.00",""
"14/06/2019 4:40:54 PM","1.00","1.00",""
"14/06/2019 4:15:24 PM","1.00","0.00",""
"14/06/2019 2:17:34 PM","1.00","1.00",""
"14/06/2019 2:14:44 PM","1.00","0.00",""
"14/06/2019 12:22:04 PM","1.00","1.00",""
"14/06/2019 12:15:44 PM","1.00","0.00",""
"14/06/2019 11:50:44 AM","1.00","1.00",""
"14/06/2019 11:38:54 AM","1.00","0.00",""
"14/06/2019 10:15:44 AM","1.00","1.00",""
"14/06/2019 10:11:44 AM","1.00","0.00",""
"13/06/2019 6:06:04 PM","1.00","1.00",""
"13/06/2019 6:00:04 PM","1.00","0.00",""
"13/06/2019 4:57:24 PM","1.00","1.00",""
"13/06/2019 4:39:14 PM","1.00","0.00",""
"13/06/2019 1:45:14 AM","1.00","1.00",""
"12/06/2019 6:06:04 PM","1.00","1.00",""
"12/06/2019 6:00:04 PM","1.00","0.00",""
"12/06/2019 8:30:34 AM","1.00","1.00",""
"12/06/2019 7:57:54 AM","1.00","0.00",""
"12/06/2019 6:42:34 AM","1.00","1.00",""
"12/06/2019 6:09:04 AM","1.00","0.00",""
"11/06/2019 6:06:04 PM","1.00","1.00",""
"11/06/2019 6:00:04 PM","1.00","0.00",""
"11/06/2019 4:50:34 PM","1.00","1.00",""
"11/06/2019 4:30:14 PM","1.00","0.00",""
"11/06/2019 11:17:14 AM","1.00","1.00",""
"11/06/2019 10:49:34 AM","1.00","0.00",""
"11/06/2019 10:34:14 AM","1.00","1.00",""
"11/06/2019 10:27:44 AM","1.00","0.00",""
"10/06/2019 6:06:04 PM","1.00","1.00",""
"10/06/2019 6:00:04 PM","1.00","0.00",""
"7/06/2019 6:06:04 PM","1.00","1.00",""
"7/06/2019 6:00:04 PM","1.00","0.00",""
"7/06/2019 3:14:54 PM","1.00","1.00",""
"7/06/2019 1:04:54 PM","1.00","0.00",""
"7/06/2019 11:38:34 AM","1.00","1.00",""
"7/06/2019 10:46:14 AM","1.00","0.00",""
"6/06/2019 6:06:04 PM","1.00","1.00",""
"4/06/2019 12:32:29 AM","1.00","",""
"2/06/2019 10:48:33 PM","1.00","",""
"2/06/2019 10:41:01 PM","0.00","",""
